t,x,x_dot,theta,theta_dot,u
10.03,-0.17035174589755542,-0.04411578968198463,0.020411736213346254,-0.001770154010761796,0.14361741965684435
10.040000000000001,-0.17078255983847201,-0.042046875434627755,0.02039292292542706,-0.001993939607330263,0.1434815588475135
10.05,-0.17119269596368536,-0.03998021193946494,0.020371877545173566,-0.0022167428627756654,0.14332989738661883
10.06,-0.17158217789614608,-0.03791602234696231,0.020348609968446788,-0.002438548531649787,0.14316270667849726
10.07,-0.17195103149689742,-0.03585453112643496,0.02032313028180523,-0.002659333705339755,0.14297994037709785
10.08,-0.17229928488140248,-0.033795964694346925,0.020295448849954077,-0.002879065641883928,0.1427815211740874
10.09,-0.17262696838833308,-0.03174054127734096,0.020265576245635176,-0.0030977354600228964,0.14256787922656708
10.1,-0.1729341145731146,-0.029688486000935137,0.020233523262724647,-0.003315307797277113,0.1423386904722952
10.11,-0.1732207581830762,-0.027640012121490927,0.020199300868735746,-0.0035317832754380206,0.14209456989541247
10.120000000000001,-0.17348693613825608,-0.025595340925424804,0.020162920176743745,-0.003747132149193085,0.14183513756193245
10.13,-0.17373268756505716,-0.023554692401174603,0.020124392593967637,-0.00396132531265309,0.1415604804995741
10.14,-0.17395805375101606,-0.021518278788221944,0.020083729708342886,-0.00417435571461303,0.14127100883891497
10.15,-0.1741630781383301,-0.019486318780526878,0.020040943304889314,-0.004386190974355117,0.14096642271777138
10.16,-0.17434780630782548,-0.017459021411086875,0.019996045350859488,-0.004596827012136435,0.14064722863698292
10.17,-0.17451228598385385,-0.015436606353550743,0.019949048051251774,-0.004806220340381762,0.14031291815578892
10.18,-0.1746565670106981,-0.013419277921818022,0.019899963810126063,-0.005014374619168403,0.13996428363258584
10.19,-0.1747807013298948,-0.011407251253801086,0.019848805195628032,-0.0052212533587267605,0.13960080824292978
10.200000000000001,-0.17488474298695075,-0.009400732007122941,0.019795585003538705,-0.0054268475043810355,0.1392229910346763
10.21,-0.17496874808414592,-0.007399925879513342,0.019740316141844384,-0.005631143661182821,0.13883085524215039
10.22,-0.17503277480079188,-0.0054050425810366716,0.019683011740544175,-0.005834110804565006,0.1384242257646209
10.23,-0.17507688340128777,-0.00341628942103935,0.019623685221506083,-0.006035721563032561,0.13800324874420364
10.24,-0.17510113615399822,-0.0014338598836980175,0.019562350071996144,-0.006235990223489723,0.13756864204611036
10.25,-0.17510559732431943,0.0005420401082804637,0.01949901986573542,-0.006434885201414188,0.13711981015420083
10.26,-0.1750903332299774,0.0025112060095812774,0.019433708491697916,-0.006632375006672754,0.1366568489259743
10.27,-0.1750554121865333,0.004473442797321274,0.019366430017935064,-0.006828455300247977,0.13618026206175862
10.28,-0.17500090449178637,0.006428549045625502,0.019297198685656134,-0.007023095776363708,0.13568975712911507
10.290000000000001,-0.17492688240638085,0.008376333610359738,0.019226028891220645,-0.007216295698909486,0.13518587647097563
10.3,-0.17483342012544217,0.010316600738712928,0.019152935138734416,-0.007408034246504535,0.13466841797477755
10.31,-0.174720593801886,0.012249154623930883,0.01907793216525614,-0.007598285632169729,0.13413740765874732
10.32,-0.17458848152819811,0.014173803157310757,0.019001034928324306,-0.0077870315300959505,0.13359305963380644
10.33,-0.1744371632899946,0.016090359820725306,0.01892225850013203,-0.007974267326419506,0.13303568298923296
10.34,-0.1742667209504474,0.01799863562040119,0.018841618064970055,-0.008159975206917308,0.1324651836233243
10.35,-0.17407723824676538,0.0198984447417648,0.01875912895722563,-0.008344142955055327,0.13188175050575957
10.36,-0.1738688007818924,0.021789599851237712,0.01867480668392908,-0.00852674824557068,0.13128533795372327
10.370000000000001,-0.17364149602958887,0.023671914117530467,0.01858866699248004,-0.008707765311514319,0.13067600178015062
10.38,-0.1733954132680031,0.025545213493888268,0.01850072570077039,-0.008887205816022389,0.13005441236651172
10.39,-0.1731306435814295,0.027409310797004587,0.018410998754849153,-0.009065032454727158,0.12941994391408804
10.4,-0.17284727986118578,0.029264031804327892,0.018319502284069634,-0.009241245857166475,0.12877327611711772
10.41,-0.1725454167803043,0.03110919439449065,0.018226252569541516,-0.009415815030928113,0.12811404576371166
