t,x,x_dot,theta,theta_dot,u
2.27,0.07268648358624363,1.0084616648813551,3.4970437551253926,12.54988297952665,0.0
2.2800000000000002,0.08236784761472082,0.9252666598434671,3.620672329724389,12.164235934269499,0.0
2.29,0.09115262985293714,0.8302829462607764,3.7401507111672294,11.725052494455133,0.0
2.3000000000000003,0.09895517323632258,0.729743275209159,3.8550892285027194,11.260315750414652,0.0
2.31,0.10574515754272185,0.6284457506253642,3.9653410215079448,10.790484240444703,0.0
2.32,0.11153292032403508,0.5297513171295165,4.0709269455419745,10.328832283210282,0.0
2.33,0.11635621998408348,0.4358334243335966,4.171970790145673,9.88295656411463,0.0
2.34,0.12026989926587502,0.34798507935560136,4.268650999177425,9.456454473844182,0.0
2.35,0.1233384829409977,0.26688965466800085,4.361168010487166,9.05033041178973,0.0
2.36,0.12563117004116958,0.1928277091516506,4.449723784235442,8.664026350889806,0.0
2.37,0.1272185809194553,0.12582285188585646,4.534509915069933,8.296120569259664,0.0
2.38,0.12817071116813755,0.06573960336496451,4.615701418810125,7.9447778842799135,0.0
2.39,0.12855568136595302,0.01234677693107622,4.693454109493575,7.608028976624778,0.0
2.4,0.12843899526627406,-0.03464263785115556,4.767904169411331,7.2839379048059065,0.0
2.41,0.12788311389751048,-0.07554706157242083,4.839169012220217,6.970698719946744,0.0
2.42,0.12694722048985912,-0.11070181412406997,4.907348873943475,6.666687957730441,0.0
2.43,0.12568709723105023,-0.14045075268749924,4.972528781691971,6.370489875454462,0.0
2.44,0.12415506568957994,-0.16514156547301126,5.0347806834336515,6.080904739178617,0.0
2.45,0.12239996311927755,-0.18512308318822013,5.094165602665098,5.796946288367527,0.0
2.46,0.12046714016356012,-0.20074354800147498,5.150735729224798,5.517831946240726,0.0
2.47,0.11839847398143047,-0.21234917521338773,5.204536385010692,5.242967855259208,0.0
2.48,0.11623239600053593,-0.22028261996034876,5.2556078197288345,4.9719300227893735,0.0
2.49,0.11400393633123838,-0.22488116020221863,5.30398680258166,4.704442504238732,0.0
2.5,0.11174478800306893,-0.2264745514190445,5.349707984415156,4.440353449244626,0.0
2.5100000000000002,0.10948339408851614,-0.22538261053138117,5.392805013161829,4.179609861319641,0.0
2.52,0.10724505984313044,-0.22191265318555004,5.433311394216203,3.9222319802350616,0.0
2.5300000000000002,0.10505209054874037,-0.21635694377104603,5.47126109666823,3.6682882272895134,0.0
2.54,0.10292395409345656,-0.20899032520073516,5.50668891562115,3.4178716215246334,0.0
2.5500000000000003,0.10087746571057063,-0.2000681804268173,5.53963060943162,3.171078469032061,0.0
2.56,0.09892699092608531,-0.18982484598584204,5.570122837922468,2.9279899563881995,0.0
2.57,0.09708466176353563,-0.17847255645701562,5.59820293288166,2.6886570648801835,0.0
2.58,0.09536060068764174,-0.16620095442035465,5.623908535180679,2.453088992638956,0.0
2.59,0.09376314663343328,-0.15317715922078398,5.647277133610463,2.2212450546488145,0.0
2.6,0.09229907771154726,-0.1395463538979334,5.668345539283416,1.9930298478611372,0.0
2.61,0.09097382571631218,-0.12543282546849743,5.6871493266056445,1.7682913339588722,0.0
2.62,0.08979167828866637,-0.1109413799902775,5.7037222678961985,1.5468214105086886,0.0
2.63,0.08875596539976871,-0.09615904969249525,5.718095784239925,1.3283585095314876,0.0
2.64,0.08786922763540721,-0.08115701317091535,5.730298430571717,1.1125917728313157,0.0
2.65,0.08713336450826759,-0.0659926590084688,5.740355428669316,0.8991663948390198,0.0
2.66,0.0865497616596813,-0.050711735938003114,5.748288257932588,0.6876897847027339,0.0
2.67,0.08611939631105475,-0.035350546796015986,5.754114310690582,0.47773826927229357,0.0
2.68,0.08584292068254085,-0.01993815739164189,5.7578466163473525,0.26886412867209597,0.0
2.69,0.08572072332161877,-0.004498603822476289,5.759493636919578,0.06060281964373582,0.0
2.7,0.08575296839620368,0.010946908118471762,5.759059135342849,-0.14751970592533184,0.0
2.71,0.08593961303147002,0.026377810499651315,5.756542117200199,-0.35597964191629383,0.0
2.72,0.0862804027364766,0.041771982630122155,5.751936846103565,-0.5652479610622743,0.0
2.73,0.08677484490776756,0.05710355616549565,5.745232932670749,-0.7757830679382919,0.0
2.74,0.08742216034504237,0.07234071216222092,5.736415496716764,-0.9880235117050036,0.0
2.75,0.08822121270118177,0.08744347181880224,5.725465401749605,-1.2023808272096208,0.0
2.7600000000000002,0.08917041584653308,0.10236149116408015,5.712359559965649,-1.4192326172433742,0.0
2.77,0.09026761928374033,0.11703188110228106,5.697071304534585,-1.638916046142804,0.0
2.7800000000000002,0.09150997202790508,0.13137708736602885,5.679570823933328,-1.861721981827804,0.0
2.79,0.09289376578282182,0.1453028790824839,5.659825650363249,-2.0878900942978706,0.0
2.8000000000000003,0.09441425880099437,0.15869650843789396,5.637801190861294,-2.317605285977968,0.0
2.81,0.09606548250067824,0.171425115528358,5.613461285675198,-2.5509958834860567,0.0
2.82,0.09784003369504184,0.18333445976781304,5.586768774002961,-2.7881340502322507,0.0
2.83,0.09972885611210132,0.19424805991003194,5.557686042598283,-3.0290388732444784,0.0
2.84,0.10172101567266086,0.203966816753217,5.526175528427637,-3.2736825257234217,0.0
2.85,0.1038034746524821,0.21226917451400348,5.4922001430249825,-3.5219998028883968,0.0
2.86,0.10596087028093293,0.2189118484281567,5.455723583952705,-3.773901172846345,0.0
2.87,0.10817530342326599,0.22363110872005149,5.416710498326293,-4.029289284933514,0.0
2.88,0.11042614268218243,0.22614456791562051,5.37512646505057,-4.288078652569408,0.0
2.89,0.11268984850274186,0.22615337459174897,5.3309377663892334,-4.550218000931207,0.0
2.9,0.11493982069697134,0.22334467845263553,5.284110925618516,-4.81571457022479,0.0
2.91,0.11714627131226477,0.2173942060753086,5.234611995391403,-5.084659519380437,0.0
2.92,0.11927612311126849,0.207968780422656,5.182405590428458,-5.357253499858555,0.0
2.93,0.12129293233250553,0.19472863587908068,5.1274536675251206,-5.633831466073691,0.0
2.94,0.12315683313212226,0.17732942846145794,5.069714064986208,-5.914885837253984,0.0
2.95,0.12482450047883306,0.1554239217173544,5.009138822158731,-6.201087179412355,0.0
2.96,0.12624912863801388,0.12866344742385108,4.945672308024847,-6.49330156125425,0.0
2.97,0.12738042415292603,0.09669940519823782,4.879249197028989,-6.792603547478087,0.0
2.98,0.1281646159492458,0.05918529304601211,4.809792342904041,-7.100283278501911,0.0
2.99,0.12854449161721024,0.01578008131336721,4.737210621453837,-7.417845038344191,0.0
3.0,0.12845947921569098,-0.03384579531956996,4.66139684778393,-7.74699283095174,0.0
3.0100000000000002,0.12784580986695923,-0.08999987311400709,4.582225932755698,-8.0895953287753,0.0
3.02,0.12663682066609147,-0.1529495599752477,4.499553543216945,-8.447617490268147,0.0
3.0300000000000002,0.1247634939659245,-0.22289206572384895,4.413215694063231,-8.82299830581976,0.0
3.04,0.12215538331047233,-0.2999058463214948,4.323029960049695,-9.217442539270301,0.0
3.0500000000000003,0.11874215455108025,-0.3838743335490448,4.228799392887357,-9.632078361702673,0.0
3.06,0.11445607796221555,-0.4743697589027639,4.130320804851709,-10.066913643925336,0.0
3.0700000000000003,0.10923593992385855,-0.5704831527787502,4.027399839034911,-10.52000808551274,0.0
3.08,0.10303297175811038,-0.6705900386080911,3.9198760700025534,-10.986285971845142,0.0
3.09,0.09581942975357022,-0.7720582653839757,3.807661839322584,-11.455989372665659,0.0
3.1,0.08760020530915724,-0.8709483035308382,3.69079759773628,-11.912989768188995,0.0
3.11,0.07842696021962935,-0.9618389159846275,3.5695223550697808,-12.333612068349645,0.0
3.12,0.06841242371376603,-1.0380156558502898,3.4443483761092017,-12.687209396271593,0.0
3.13,0.05773981825881536,-1.0922937011871272,3.3161149848255533,-12.939978713559126,0.0
3.14,0.04666043244722372,-1.1185403876196058,3.185985089935727,-13.06249236310213,0.0
3.15,0.035474074637150174,-1.1134538240263965,3.05535571727409,-13.038733883521479,0.0
3.16,0.024494193726491156,-1.0776918815408254,2.925690145757238,-12.871903065337909,0.0
3.17,0.014008244383038378,-1.0156380113992123,2.798325558102267,-12.583208406495476,0.0
3.18,0.00424694951850099,-0.9339592040920134,2.6743264400212623,-12.204472548022153,0.0
3.19,-0.0046295173702200244,-0.8398249845730615,2.5544241229638858,-11.769142686072621,0.0
3.2,-0.012529396550323568,-0.7395897674887777,2.4390357338191526,-11.305864134411042,0.0
3.21,-0.01941764484706788,-0.6381970967915903,2.328328331820673,-10.83584028860181,0.0
3.22,-0.025301277775807388,-0.5391385211443901,2.222294242417188,-10.372985145685952,0.0
3.23,-0.030215897284301376,-0.44468910731949407,2.1208172712454543,-9.925370285043412,0.0
3.24,-0.03421505743752917,-0.35621443203320624,2.0237226168706615,-9.496913410992423,0.0
3.25,-0.03736259682112729,-0.27444686365002435,1.9308109117442374,-9.088819284281351,0.0
3.2600000000000002,-0.03972742714226035,-0.19969874222602868,1.84187971053374,-8.700646075120632,0.0
3.27,-0.0413801362480357,-0.13201364596849982,1.7567360692938305,-8.33103275834022,0.0
3.2800000000000002,-0.04239084521288992,-0.07126828690731685,1.6752032051750074,-7.978169789787661,0.0
3.29,-0.0428278952782081,-0.01723870585938641,1.597123396778782,-7.640092098038196,0.0
3.3000000000000003,-0.042757066465682274,0.03035796217282731,1.5223585807614544,-7.314855384357149,0.0
3.31,-0.042241127419900396,0.07183785257361315,1.4507895850428545,-7.000638247423642,0.0
3.3200000000000003,-0.041339585895359236,0.10753508882107085,1.3823145903377523,-6.695798084938615,0.0
3.33,-0.040108557178944404,0.13779295007934036,1.3168471869163845,-6.398898438023035,0.0
3.34,-0.03860069982000297,0.16295889341072622,1.2543142535065224,-6.108718601063445,0.0
3.35,-0.03686518926053817,0.18338172363203836,1.1946538005795042,-5.824251948087677,0.0
3.36,-0.034947713833421504,0.19940980380794132,1.1378128703332198,-5.544696737874041,0.0
3.37,-0.032890486490561435,0.21138960925312256,1.08374555667778,-5.269441586210141,0.0
3.38,-0.030732271079412836,0.21966421441676104,1.032411191368911,-4.998046944817581,0.0
3.39,-0.02850842501076138,0.22457150728749586,0.9837727312895728,-4.7302235352752815,0.0
3.4,-0.026250961430147674,0.2264420747513505,0.9377953731619965,-4.4658085660851325,0.0
3.41,-0.023988634009649915,0.22559680814854235,0.8944454136751804,-4.204740578151008,0.0
3.42,-0.021747046606943106,0.22234434814275433,0.8536893642700978,-3.9470338226914636,0.0
3.43,-0.01954878863191629,0.216978526127864,0.8154933205684491,-3.692753111130922,0.0
3.44,-0.017413595316642536,0.20977596954169575,0.7798225771019323,-3.4419900513648685,0.0
3.45,-0.01535853045927479,0.20099402535303865,0.7466414692884304,-3.1948414859267107,0.0
3.46,-0.013398187809992558,0.19086912562530467,0.7159134172258069,-2.9513907819962713,0.0
3.47,-0.01154490622620604,0.1796156782871458,0.6876011404043483,-2.711692411826527,0.0
3.48,-0.009808993114154426,0.16742552194329588,0.6616670091968195,-2.4757600328287506,0.0
3.49,-0.008198950498860514,0.1544679417681304,0.6380734980085196,-2.243558057126452,0.0
3.5,-0.00672169827513991,0.14089020872978242,0.6167837060401683,-2.014996513569565,0.0
3.5100000000000002,-0.0053827897043481465,0.12681857921739553,0.5977619143277925,-1.7899288655127463,0.0
3.52,-0.004186614933161822,0.11235967739210867,0.5809741515693846,-1.5681523607411842,0.0
3.5300000000000002,-0.003136589120060548,0.09760217757131376,0.566388745705263,-1.3494104536516147,0.0
3.54,-0.0022353225726989053,0.0826187070007335,0.55397684281616,-1.1333968464826412,0.0
3.5500000000000003,-0.0014847710551745541,0.06746789828395135,0.5437128792626105,-0.919760735298097,0.0
3.56,-0.0008863650710087295,0.052196533259525696,0.5355749968468905,-0.7081129059949915,0.0
3.5700000000000003,-0.00044111743991289006,0.0368417341928009,0.5295453939829369,-0.49803239507413444,0.0
3.58,-0.00014970885726875677,0.021433172109464542,0.5256106083580763,-0.2890735002728223,0.0
3.59,-1.2551362473015194e-05,0.0059952746893285145,0.5237617283903153,-0.08077299051679601,0.0
3.6,-2.9829764180491996e-05,-0.009450573499140687,0.5239945320123742,0.12734258186979067,0.0
3.61,-0.00020152110226149688,-0.024883838053929477,0.5263095520744455,0.335749524324385,0.0
3.62,-0.0005273921974142783,-0.040282644209164914,0.5307120681026207,0.5449196366946483,0.0
