t,x,x_dot,theta,theta_dot,u
0.63,0.5340900110561916,-0.06073326804887713,-0.18432324047917403,0.3529641237897048,-1.4348468486283754
0.64,0.5333797190995412,-0.08134850384473931,-0.18075390473142552,0.3611784585851788,-1.393211268470821
0.65,0.5324666350470412,-0.1012921408981237,-0.17710744104306694,0.3683952847221822,-1.352024572119907
0.66,0.5313574229421757,-0.12057450771789632,-0.17339354583109193,0.37466960107871045,-1.311252987082601
0.67,0.5300586419503245,-0.139206255338578,-0.16962137588966755,0.3800543782128235,-1.2709300932233834
0.68,0.5285767474491392,-0.15719749371956912,-0.1657995818629826,0.38459791641177377,-1.231044554745119
0.6900000000000001,0.5269180832756044,-0.17456042480550588,-0.1619363107740603,0.3883526820494273,-1.1917169987590386
0.7000000000000001,0.5250888773354014,-0.19130603597207205,-0.15803921774870414,0.39136462620956675,-1.1528997224066668
0.71,0.5230952469597061,-0.2074454576900641,-0.15411550802164387,0.3936778115928884,-1.114612703668918
0.72,0.5209432010187628,-0.22298925425902785,-0.15017196671081262,0.39533223115372185,-1.0768392183606892
0.73,0.5186386333732582,-0.23794986621008365,-0.1462149585620748,0.3963720003956123,-1.0396849319721355
0.74,0.5161873198378961,-0.25233846453140785,-0.14225043778547247,0.39683514130195935,-1.0030959101091272
0.75,0.5135949245288031,-0.2661662201933042,-0.13828398741531125,0.3967578952136504,-0.9670815822426294
0.76,0.5108669994636295,-0.27944438405104294,-0.13432083517509086,0.3961751097832258,-0.9316547231268751
0.77,0.5080089880288632,-0.29218343330210955,-0.13036588092092727,0.39511753477502043,-0.8967845049447494
0.78,0.5050262197569165,-0.30439566374572036,-0.12642369427284328,0.39362049357004814,-0.8625700396326822
0.79,0.5019239079588133,-0.3160920255598242,-0.12249852057816936,0.3917135403247956,-0.8289505078370258
0.8,0.498707156970127,-0.32728336529622987,-0.11859431759552934,0.38942465971585594,-0.7959271478957426
0.81,0.4953809624023041,-0.3379805828085247,-0.11471476813584829,0.3867808767923563,-0.7635086175525796
0.8200000000000001,0.49195021154951635,-0.34819444318000126,-0.1108632923335101,0.38380772090633664,-0.7316936680112693
0.8300000000000001,0.4884196880859544,-0.3579349065755802,-0.10704307329748869,0.38052708452358797,-0.7004469858996056
0.84,0.48479406716331136,-0.36721371891938354,-0.1032570502044676,0.3769658804400395,-0.6698630266295458
0.85,0.4810779137944113,-0.37604116327916937,-0.09950792150656233,0.37314535738895815,-0.6398726193013045
0.86,0.4772756903994481,-0.3844274762926643,-0.09579817776373072,0.3690858600800234,-0.6104774318694379
0.87,0.47339175731638283,-0.3923828389006032,-0.09213011052035959,0.3648068612704164,-0.5816783453855092
0.88,0.4694303775173731,-0.39991654425079326,-0.08850583453504379,0.3603242576619549,-0.553434208792305
0.89,0.4653957117476359,-0.40703974582716274,-0.08492727767484945,0.3556595452584224,-0.5258414559362836
0.9,0.46129181682766174,-0.41376207605021653,-0.08139618073626048,0.35082865501477717,-0.4988265720984252
0.91,0.4571226534575246,-0.4200931274893648,-0.0779141282560551,0.3458469191831435,-0.4723901099539171
0.92,0.45289208681799764,-0.4260424123075897,-0.07448255493990794,0.3407289825294437,-0.4465303510733755
0.93,0.44860388749609315,-0.4316193379294607,-0.07110275272090491,0.3354887650974147,-0.421244131574396
0.9400000000000001,0.4442617363323064,-0.4368324469061078,-0.06777589043700565,0.3301369744549,-0.39649000469930973
0.9500000000000001,0.43986921981814864,-0.4416920674067103,-0.0645030017197091,0.32468995476007356,-0.37235911732157856
0.96,0.4354298286969044,-0.4462070216467989,-0.061284983129804675,0.3191587855019601,-0.3487774770445546
0.97,0.4309469655542546,-0.4503861195974158,-0.058122621790315666,0.31355428270790325,-0.325745751223676
0.98,0.42642394539055134,-0.45423806899567193,-0.05501659935849907,0.30788673117171983,-0.3032599310202344
0.99,0.4218639965784082,-0.4577714882702277,-0.05196749697110098,0.3021659575317912,-0.28131649310087925
1.0,0.4172702657727401,-0.46099410300935756,-0.04897581305734961,0.29639868248697493,-0.2598715519720319
1.01,0.41264581334254136,-0.46391544549201863,-0.046041949355231475,0.29059753110803377,-0.23901620833630252
1.02,0.40799361181593086,-0.46654355219481536,-0.04316620667406694,0.2847700711982059,-0.21867608302943609
1.03,0.40331655352952833,-0.46888642542006637,-0.04034881101056181,0.27892370299666513,-0.19884982821555297
1.04,0.3986174511661758,-0.47095199408796573,-0.03758991576946899,0.2730655500200658,-0.17953401368231137
1.05,0.39389903867049153,-0.47274807737147606,-0.034889605032289106,0.2672023585353699,-0.1607232734843328
1.06,0.3891639760823666,-0.47428163737283546,-0.03224790968072752,0.26133802606772505,-0.14237475711300637
1.07,0.38441484485661526,-0.4755614295030457,-0.029664791668356085,0.2554824461100541,-0.12457810552456325
1.08,0.37965414632510197,-0.47659472339755604,-0.02714013855917113,0.24964060848090827,-0.10725878647508978
1.09,0.37488430934775635,-0.47738874414173416,-0.024673788466455675,0.24381741721787495,-0.09041426973298564
1.1,0.37010769079812433,-0.47795066425596644,-0.02226553097297567,0.23801767804115548,-0.07404154038052677
1.11,0.3653265800187224,-0.47828681765446446,-0.019915121143614375,0.2322434913495694,-0.05809820058040877
1.12,0.36054319418083847,-0.4784053050400753,-0.017622263122772087,0.2265029448317395,-0.04267208547520117
1.1300000000000001,0.3557596766111771,-0.4783127949984754,-0.015386603469715543,0.22079947209925438,-0.02769093947904233
1.1400000000000001,0.35097810424536363,-0.47801589739943545,-0.013207754745428318,0.21513644179220026,-0.013151118367539438
1.1500000000000001,0.3462004881729568,-0.47752117182334197,-0.011085295972881586,0.20951719543947858,0.0009506609268249021
1.16,0.3414287744113946,-0.4768350733431312,-0.009018773762964508,0.2039448764130654,0.014620452288749307
1.17,0.3366648485591426,-0.47596323081577663,-0.00700771627931482,0.1984200322012984,0.027900444975367193
1.18,0.33191053106788154,-0.47491304500105186,-0.005051615875947204,0.19294928003897638,0.04070295458930273
1.19,0.3271675756835939,-0.47369045656888614,-0.003149922192216089,0.18753454887462565,0.05310199264134115
1.2,0.32243767686220903,-0.47230138300807933,-0.001302065039184251,0.18217787696781942,0.0650997734325156
1.21,0.3177224701586585,-0.47075168718075366,0.000492546198679221,0.17688131297400916,0.07670012182964947
1.22,0.3130235367386809,-0.4690463841292973,0.0022345094756493784,0.17164427658943193,0.08794655298653664
1.23,0.308342398490524,-0.46719231449246074,0.003924448357056916,0.16647247231661996,0.09874892838033933
1.24,0.30368051628255915,-0.4651948418421545,0.00556301988064961,0.16136689273543162,0.10918231820706707
1.25,0.2990392973780257,-0.46305932372027514,0.007150891990631795,0.1563287274342725,0.11924827663691259
1.26,0.2944200995745197,-0.460790295726945,0.008688731924076085,0.15135664540321964,0.12898916962345097
1.27,0.2898242260033101,-0.4583941556587718,0.010177225732946452,0.1464557420752788,0.13831315671550923
1.28,0.28525292315940765,-0.45587583316954866,0.011617087092349977,0.14162644882167308,0.1472949825361522
1.29,0.2807073883987227,-0.4532402264714313,0.013009034632068229,0.13686932562825288,0.15593758114051126
1.3,0.27618877025023114,-0.4504922027927023,0.014353793237928248,0.13218506423815268,0.16424387602261548
1.31,0.2716981726472918,-0.4476358140085522,0.015652082305678272,0.12757187453715002,0.17225601940451105
1.32,0.2672366500011654,-0.4446769127517351,0.016904634506457638,0.12303420271760693,0.17988534105435136
1.33,0.2628052052893953,-0.4416199332946437,0.01811220454272376,0.11857201061025537,0.1872041939187863
1.34,0.25840479735564503,-0.4384692681517953,0.019275547265842786,0.11418536621562703,0.19421611212931478
1.35,0.2540363452250395,-0.43522848845331946,0.02039540574469923,0.10987184419945091,0.2009636121846771
1.36,0.24970072258119214,-0.43190309142733563,0.021472532092400992,0.10563567940075368,0.20735179869940729
1.37,0.2453987556994765,-0.42849706163069506,0.022507696799884482,0.10147631403057265,0.21345778804271465
1.3800000000000001,0.24113123089266464,-0.4250144070081458,0.02350166641960547,0.09739351791061517,0.21928189079112007
1.3900000000000001,0.23689889861829896,-0.42145829057365114,0.02445519236623661,0.09338449256395387,0.22486783126257895
1.4000000000000001,0.2327024678597101,-0.4178338441889575,0.025369032088914945,0.0894532437809545,0.23011858968598561
1.41,0.22854260395209353,-0.4141446657373932,0.026243958779441516,0.08559891558365905,0.23511236878802788
1.42,0.22441994022602002,-0.41039355813589595,0.027080725076237537,0.0818182517546333,0.23989040945836448
1.43,0.22033507166181723,-0.40658538852816617,0.02788008666267521,0.07811511768741784,0.24435092056224814
1.44,0.21628855236755062,-0.40272346432759654,0.028642813130792356,0.07448843085656381,0.24857339692359068
1.45,0.21228090754340775,-0.3988102595512279,0.029369650608374962,0.07093457919040977,0.2526009988570581
1.46,0.2083126268125026,-0.39485041559544193,0.030061346414962255,0.06745741315153046,0.2563267600581799
1.47,0.2043841614259752,-0.39084696555559045,0.03071866080918109,0.06405567115061138,0.25983259619945753
1.48,0.20049593655030365,-0.3868020931085851,0.03134232851374291,0.06072550568293247,0.2631624550441547
1.49,0.19664834432012365,-0.38272022093652786,0.03193308426141163,0.05747076621301562,0.26620576248372924
1.5,0.1928417408857101,-0.3786041233204475,0.032491675028169964,0.054290052916288876,0.26904642263763945
1.51,0.18907645915604315,-0.3744556740622228,0.03301882000066312,0.05117920566171683,0.2717309148794799
1.52,0.185352801454073,-0.37027911654990897,0.033515237397186974,0.048142190784862156,0.2741420996070683
1.53,0.1816710362858715,-0.36607697086011876,0.03398165757612999,0.04517747095089316,0.2763676028869264
1.54,0.17803141152329335,-0.36185084357182246,0.03441878148865437,0.04228069983175078,0.2784545258919631
1.55,0.17443414680180863,-0.35760477536211766,0.034827308298868515,0.03945586616009296,0.28028246317688477
1.56,0.17087943523919377,-0.3533400290701383,0.03520793193875349,0.03669793444617766,0.2819917505891346
1.57,0.1673674441338601,-0.34906050568584773,0.03556134104609831,0.03401088088830336,0.2834517557659446
1.58,0.16389831624567225,-0.34476721189136894,0.035888216945672326,0.031389266187737394,0.28480862347845903
1.59,0.1604721702083167,-0.3404639661889597,0.036189234500220706,0.028837236697700268,0.28592300533381554
1.6,0.1570891017487949,-0.33615153136848774,0.03646506025225262,0.02634898143881928,0.28694909737505697
1.61,0.1537491839600527,-0.3318336713965672,0.03671635369354818,0.02392890066145145,0.2877380463842054
1.62,0.15045246852187336,-0.32751090488899204,0.03694376535316384,0.021570800936836637,0.2884535091428596
1.6300000000000001,0.14719898590916874,-0.32318695414713017,0.03714793823002689,0.019279369051392513,0.2889364671285479
1.6400000000000001,0.1439887464809877,-0.3188621199903346,0.037329506267426794,0.017048106443965302,0.28935936003884843
1.6500000000000001,0.1408217407353076,-0.3145400737553673,0.037489095577372095,0.014881944784756025,0.2895547880688325
1.6600000000000001,0.1376979403689446,-0.3102209042828722,0.03762732295763704,0.012774088882707809,0.28970321615458405
1.67,0.1346173060100698,-0.30590673624088116,0.037744772146003476,0.010724719385365636,0.2897039647634574
1.68,0.13157976952185044,-0.301601198142483,0.03784205469290061,0.00873922029095523,0.2894829646032307
1.69,0.12858524719579176,-0.2973037757187621,0.03791976800450131,0.006809377697572765,0.28924868358998035
1.7,0.12563364826789855,-0.293016394069978,0.037978468923892714,0.004935289774945565,0.2888802052635818
1.71,0.12272486550366382,-0.28874042215008217,0.03801870692386289,0.0031153837331899317,0.2884064435229916
1.72,0.11985877150706652,-0.2844785233510778,0.038041038203968286,0.0013525782257962173,0.28776371906814313
1.73,0.11703522372305711,-0.28023106603405185,0.03804601084460987,-0.00035766984627837585,0.287067948074887
1.74,0.11425406742650752,-0.27600011574618655,0.038034156643534205,-0.0020140751627000927,0.2862352748707061
1.75,0.11151513387704902,-0.2717864099331908,0.03800599900563021,-0.003619602256058998,0.28533318791716666
1.76,0.10881824720846744,-0.26759063612383605,0.03796203170331146,-0.005177215354381857,0.28436518509760206
1.77,0.10616322124016629,-0.26341416955173486,0.03790273111793471,-0.006687429770000289,0.28329781171553015
1.78,0.10354985673843564,-0.25925824556170307,0.03782856692572393,-0.008151071730253786,0.2821389975540571
1.79,0.10097794290691517,-0.255123941272262,0.03773999867086167,-0.009569342191360122,0.280897573308439
1.8,0.09844726440772598,-0.25101108765755975,0.03763745387796089,-0.010947446563105315,0.27963676083560796
1.81,0.09595759626124317,-0.24692178200513829,0.037521346446454606,-0.012282905503866329,0.2782439952150896
1.82,0.0935086984093734,-0.2428569427580881,0.037392096121676856,-0.01357702873456769,0.27677907877733005
1.83,0.09110032255668501,-0.23881729883852443,0.03725010707686445,-0.014831622145378467,0.2752523042274973
1.84,0.08873221231852521,-0.23480373907200938,0.037095768744414365,-0.01604782914007312,0.27365645152950474
1.85,0.08640409924627171,-0.23081778742615494,0.03692947033607006,-0.017224550458530722,0.2719605086144045
1.86,0.08411569264658278,-0.22686236910836655,0.03675163604093799,-0.0183558872055669,0.2700951685494949
1.87,0.08186666721169025,-0.22294148230636288,0.03656276763247104,-0.019432215471162036,0.26800766034964546
1.8800000000000001,0.07965667936611899,-0.21905478252838462,0.03636339164692398,-0.020458204752289464,0.26591627087872577
1.8900000000000001,0.0774853860219037,-0.21520251652923783,0.03615399861665607,-0.021436389077667015,0.2637924176110033
1.9000000000000001,0.07535159915987708,-0.2115534423326807,0.03593786167302902,-0.021807500428232332,0.2532089615745574
1.9100000000000001,0.0732544583960954,-0.20787326678397755,0.03571714020553347,-0.022353644366729618,0.25433648023850275
1.92,0.07119424494833965,-0.204167938184126,0.035490174705868245,-0.023056784036318848,0.25515573703343664
1.93,0.06917103567456499,-0.2004723845776784,0.03525596617044732,-0.023802804609512247,0.2542142647277448
1.94,0.06718451481356798,-0.19683021017792063,0.035014800158035375,-0.024448810243408906,0.251077340111585
1.95,0.06523448236938434,-0.19317465481259458,0.03476655371420316,-0.0252194318469997,0.25126666973044864
1.96,0.06332080485440418,-0.18955917564530786,0.034510859106301146,-0.02593901147917771,0.24876729478544582
1.97,0.0614429130471793,-0.1860174715797658,0.03424877620699621,-0.02649757722039871,0.24456845346190415
1.98,0.059600527349329066,-0.182457912357801,0.03398037890035654,-0.027202375503545997,0.24494134159327857
1.99,0.0577935046695527,-0.1789448240741143,0.03370526554416538,-0.027841299572420215,0.2420832934428063
2.0,0.056021401247384535,-0.17547402071727874,0.033424014454338846,-0.02843039056887356,0.23942208649996985
2.0100000000000002,0.05428380515651435,-0.17204332064689082,0.03313707780309053,-0.028978845700387643,0.23685845203197786
2.02,0.052580321028354346,-0.16865159347876793,0.032844834003758656,-0.029492225154195636,0.23434061029480627
2.0300000000000002,0.050910560365801,-0.16529859503911834,0.032547621227062895,-0.029973020328766673,0.23182492830049103
2.04,0.04927413715136185,-0.16198407341921398,0.03224575314341367,-0.03042364175878911,0.22931243191979814
2.05,0.04767066624585424,-0.1587081047480056,0.03193952528599365,-0.030845307736071553,0.2267873078256099
2.06,0.046099761551790366,-0.15547080448541,0.03162922213877769,-0.031239010653839203,0.22424815734847364
2.07,0.04456103575581893,-0.15227230028369826,0.031315118926262944,-0.03160561072153353,0.22169491955376255
2.08,0.0430541002374749,-0.149112725860707,0.030997482818632672,-0.031945859207642674,0.21912782300996536
2.09,0.04157856557218696,-0.1459921082616975,0.030676572130064184,-0.032260776722666314,0.21655271932773604
2.1,0.04013404112076304,-0.1429106633226383,0.030352638532427558,-0.032550671622379165,0.21396066446619488
2.11,0.03872013524661794,-0.1398683746428436,0.030025927155127752,-0.032816544546803716,0.2113637630558699
2.12,0.037336455922084136,-0.13686533678903912,0.02969667536679012,-0.033058947603004846,0.2087569370978933
2.13,0.03598261039923083,-0.13390159920859118,0.02936511464917227,-0.03327850650762838,0.20614290329034501
2.14,0.03465820553330239,-0.13097719177850467,0.029031470276767,-0.03347583747123274,0.2035230883476114
2.15,0.03336284799382483,-0.128092121725074,0.028695961350389355,-0.033651559490497765,0.20089906087629178
2.16,0.032096144797123125,-0.1252463124147623,0.028358799739268626,-0.0338065004390988,0.1982754380559295
2.17,0.030857703358336076,-0.12243976067469568,0.028020190600848406,-0.03394117531194689,0.19564895387167064
2.18,0.02964713125434892,-0.11967243729411614,0.027680333842057356,-0.034056119618294585,0.19302130770557696
2.19,0.02846403648916949,-0.11694428602341435,0.02733942388877421,-0.03415189447763398,0.19039423842992756
2.2,0.02730802798357409,-0.1142551797160403,0.02699764868979931,-0.03422923468145576,0.18777166691877362
2.21,0.026178715634986183,-0.1116050501496712,0.026655190131975814,-0.03428861829167385,0.18515100800762518
2.22,0.02507571015963365,-0.10899380175343343,0.026312225161106553,-0.03433055583191308,0.18253398115423752
2.23,0.023998623524980268,-0.10642127981299104,0.025968924919264513,-0.034355697968196174,0.17992388557858485
2.24,0.022947069024800818,-0.1038873737447115,0.025625455054155224,-0.03436449332678738,0.17731884369184656
2.25,0.02192066115928481,-0.10139195281952243,0.0252819766603305,-0.034357404259887925,0.1747201831140343
2.2600000000000002,0.020919015984583837,-0.09893483654007384,0.024938645640762563,-0.034335007127989293,0.17213070355043403
2.27,0.019941751304079287,-0.09651585592305967,0.024595612578956615,-0.03429778986980859,0.1695501291287403
2.2800000000000002,0.01898848645318448,-0.09413487351864526,0.02425302394846307,-0.03424608685084708,0.16697717344186058
2.29,0.018058735768373677,-0.0918130289081303,0.02391137768817448,-0.03410924357707897,0.16334825725305052
2.3000000000000003,0.017152181213041136,-0.08949565333271724,0.02357061609449162,-0.03406908627862744,0.16245551162971006
2.31,0.016268583903288173,-0.08722158349976712,0.023230420539144817,-0.033995992559800195,0.15962170514361854
2.32,0.015407524599980816,-0.08498805760553123,0.02289107544209696,-0.033898929591352094,0.1569274417468467
2.33,0.014568606035988535,-0.08279344259497172,0.02255279478705881,-0.0337830228163468,0.15431675130743466
2.34,0.013751383391560417,-0.08064888313170818,0.022215954572887633,-0.033610731268028854,0.1511511284176383
2.35,0.012955497124729771,-0.07852617709148671,0.021880651265219996,-0.03347552428320778,0.1493989797776396
2.36,0.012180630757021112,-0.07644491308617261,0.02154684282812429,-0.03331164293848919,0.14667008447883678
2.37,0.011426490734870422,-0.07438091697226294,0.02121441571026503,-0.033199155116007545,0.14515308257072232
2.38,0.010692781179338631,-0.07235882813794212,0.020883268647086978,-0.03305553418104904,0.14240636777604065
2.39,0.0099790995261623,-0.07037534656207871,0.02055366021142455,-0.03289131208785503,0.13982748043125215
2.4,0.00928506893947863,-0.06842862606064838,0.020225768261688714,-0.03271210591309444,0.13734413292357586
2.41,0.008610327745170142,-0.06651748017620998,0.019899725746102437,-0.03252128403891405,0.13492363267305127
2.42,0.007954523798677884,-0.06464118928730375,0.019575639911570884,-0.03232062030389569,0.13254286586086156
2.43,0.007317311306354125,-0.06279920273699455,0.019253603249858697,-0.032111293022023,0.13019357704825385
2.44,0.0066983493112601974,-0.06099110377915622,0.01893369884716227,-0.03189400570952449,0.12786924047667458
2.45,0.006097300904583806,-0.05921649949216841,0.01861600328409159,-0.0316693564636247,0.125568820650903
2.46,0.005513832985143793,-0.05747502123582426,0.018300587687309522,-0.031437838392447355,0.12329124754525304
2.47,0.0049476160110802,-0.05576632575741723,0.017987518789409837,-0.03119983753673353,0.12103538620571395
2.48,0.004398323770446741,-0.054090090304660214,0.017676859911434452,-0.03095565042622475,0.11880033848033827
2.49,0.0038656335101856587,-0.05244594582831709,0.017368670739508582,-0.030705707792160607,0.11658853998007626
2.5,0.003349225897138815,-0.05083357737614402,0.01706300764953825,-0.03045024119930014,0.11439739864165503
2.5100000000000002,0.0028487849092336337,-0.049252637665170754,0.016759924253865778,-0.03018957200666315,0.11222863885948538
2.52,0.00236399803055591,-0.04770277272551625,0.01645947092581693,-0.02992402690569118,0.11008269665253768
2.5300000000000002,0.001894556226060857,-0.04618364033364854,0.016161695048289217,-0.02965387751865774,0.10795908007869312
2.54,0.0014401538361476865,-0.044694907608073056,0.015866641519729264,-0.02937934930293854,0.10585741209277796
2.5500000000000003,0.00100048875993406,-0.04323619566726286,0.015574352289525589,-0.029100806838040266,0.1037800780163315
2.56,0.0005752625331299291,-0.04180715605424077,0.015284866235146551,-0.028818500162677983,0.10172563523473538
2.57,0.00016418009348884404,-0.04040745680314099,0.01499822007080402,-0.02853261205437013,0.09969333285044929
2.58,-0.0002330501504633087,-0.03903673571047051,0.014714448237979016,-0.028243414455315682,0.09768475253569708
2.59,-0.0006167160848363433,-0.03769461388760545,0.014433582235553993,-0.027951224167621146,0.0957007930792699
2.6,-0.0009871020345629696,-0.036380757972368866,0.014155651203128766,-0.02765619642547353,0.09373923690213701
2.61,-0.0013444888456680115,-0.035094805532317905,0.013880682290206236,-0.027358574166033663,0.09180159273713429
2.62,-0.0016891537544384892,-0.03383639703704909,0.013608700308431606,-0.02705858220203264,0.08988776615308477
2.63,-0.0020213703879798255,-0.03260517016589492,0.013339727814220537,-0.026756446938723127,0.08799794289399063
2.64,-0.0023414087629357668,-0.03140076513289208,0.013073785177900093,-0.026452379355349213,0.08613203806121866
2.65,-0.002649535303620889,-0.030222823244700853,0.012810890710430844,-0.026146580503083012,0.08429003472128631
2.66,-0.0029460129307774872,-0.02907100246907249,0.012551061018864645,-0.025839190242425626,0.08247113370337439
2.67,-0.0032311009263600887,-0.027944917066924962,0.012294310609523304,-0.025530489019337424,0.08067755103325042
2.68,-0.003505054873426835,-0.02684421298334343,0.012040651734719283,-0.02522064736159325,0.0789077282679822
2.69,-0.003768126892662297,-0.02576855178921164,0.011790095221078935,-0.02490977998735689,0.07716090643538845
2.7,-0.004020565506347846,-0.024717552220909208,0.01154265005112869,-0.024598141139301775,0.07543924686345611
