t,x,x_dot,theta,theta_dot,u
11.28,-0.08037511976426537,0.16580847099764948,0.0016210575528519337,-0.019269601822575668,0.011150934056514239
11.290000000000001,-0.07871636083557162,0.1659445734886296,0.0014286596716247693,-0.019224659953294955,0.009796791389254267
11.3,-0.07705633824823031,0.1660611997204331,0.001236721439791394,-0.019177636859804607,0.008445945066069604
11.31,-0.07539524652188741,0.166158398146337,0.0010452636227867595,-0.019128540318713437,0.007098443762534656
11.32,-0.07373327966897933,0.16623622175575753,0.0008543068665629707,-0.019077386459097342,0.005754554889300212
11.33,-0.0720706311638312,0.16629472518255117,0.0006638716620359565,-0.019024190170946056,0.004414400987462486
11.34,-0.07040749393252566,0.1663339634421576,0.0004739783782796173,-0.01896896094197328,0.00307804117737831
11.35,-0.06874406033921827,0.16635399390520925,0.00028464728347440146,-0.018911709470852966,0.0017456330527973463
11.36,-0.06708052215547247,0.1663548777203984,9.589850890950156e-05,-0.018852452447605725,0.00041740512593674284
11.370000000000001,-0.06541707053518864,0.16633667727265355,-9.224796880952083e-05,-0.018791204130740494,-0.0009065414813623773
11.38,-0.06375389600907691,0.16629945481580338,-0.00027977228089486896,-0.018727971833528898,-0.002226174278311399
11.39,-0.06209118845515675,0.1662432786350743,-0.0004666546997948066,-0.018662776500683438,-0.0035411528592332875
11.4,-0.06042913706967835,0.16616821680023486,-0.0006528756716666761,-0.018595631942564014,-0.0048514495034571725
11.41,-0.05876793036704737,0.16607433761114004,-0.0008384157527128036,-0.018526546366204634,-0.006157014488252788
11.42,-0.05710775615334516,0.16596171443368038,-0.0010232556339145724,-0.018455538530661977,-0.00745755650639629
11.43,-0.055448801500905635,0.1658304206524753,-0.0012073761626829925,-0.018382620974742237,-0.00875303692837337
11.44,-0.053791252731196275,0.1656805330571813,-0.0013907583373320156,-0.018307811351739013,-0.010043248091368917
11.450000000000001,-0.052135295397062485,0.16551212858352493,-0.0015733833041669373,-0.018231121617920853,-0.011328145591086691
11.46,-0.050481114267864904,0.16532528699362242,-0.0017552323454100118,-0.01815256701077896,-0.012607551270174766
11.47,-0.04882889330534045,0.1651200900511166,-0.0019362868984986832,-0.01807216334770217,-0.013881328503611567
11.48,-0.047178815643049155,0.16489662162881127,-0.0021165285639344923,-0.0179899274365618,-0.01514933559532372
11.49,-0.045531063573549406,0.16465496605518262,-0.0022959390878956568,-0.017905871615937978,-0.016411513834736324
11.5,-0.04388581852850331,0.164395211182009,-0.0024745003688976864,-0.017820014026328802,-0.01766765140417126
11.51,-0.04224326105748082,0.1641174455770138,-0.0026521944692894798,-0.017732369306415342,-0.018917677178523495
11.52,-0.040603570814864855,0.16382175971085883,-0.0028290036002735666,-0.017642952599599034,-0.02016146098218019
11.53,-0.03896692653684086,0.1635082467534665,-0.0030049101404724097,-0.0175517822592368,-0.02139883312816826
11.540000000000001,-0.03733350602262086,0.163177000930733,-0.0031798966409225518,-0.017458874427943492,-0.022629706435381425
11.55,-0.03570348612372004,0.16282811755711596,-0.003353945803782059,-0.017364243198939425,-0.02385399240954872
11.56,-0.034077042723874025,0.16246169487512735,-0.0035270404927371527,-0.017267906796956955,-0.02507151087700482
11.57,-0.03245435071778967,0.16207783244916465,-0.0036991637478250485,-0.017169882280917915,-0.026282162311962787
11.58,-0.030835583995150805,0.16167663172057425,-0.003870298783310965,-0.01707018745079382,-0.02748581977515574
11.59,-0.029220915428665232,0.16125819464425997,-0.004040428972659309,-0.01696883635859898,-0.028682424830748676
11.6,-0.027610516857409517,0.16082262599261235,-0.004209537849702227,-0.01686584703809929,-0.029871804145640724
11.61,-0.02600455906295406,0.16037003249569332,-0.004377609134403476,-0.016761238696052536,-0.031053827721170157
11.620000000000001,-0.02440321175585648,0.15990052162716215,-0.0045446267246594205,-0.0166550277257992,-0.03222842662549669
11.63,-0.02280664356759421,0.159414201730393,-0.004710574670545163,-0.016547228181358394,-0.03339552594303252
11.64,-0.021215022023823662,0.15891118562745332,-0.004875437211318112,-0.016437863859600256,-0.0345548706217772
11.65,-0.019628513529777143,0.15839158458231728,-0.005039198772569087,-0.01632694824456067,-0.03570650785184559
11.66,-0.018047283362210113,0.1578555130274421,-0.005201843942141327,-0.016214500315063066,-0.036850248807585806
11.67,-0.01647149564611592,0.157303086884033,-0.005363357497367053,-0.016100539004538242,-0.03798598900391814
11.68,-0.014901313344136984,0.15673442270221577,-0.0055237243905899,-0.015985080395193214,-0.039113667308828814
11.69,-0.013336898237815361,0.15614964015317026,-0.005682929762467488,-0.01586814608198297,-0.0402330983239329
11.700000000000001,-0.011778410912224658,0.15554885886065686,-0.005840958944614405,-0.01574975267591906,-0.04134425546462739
11.71,-0.010226010747707903,0.15493220014814688,-0.005997797439175793,-0.015629917685111714,-0.04244702513284143
11.72,-0.008679855900288832,0.15429978755726087,-0.006153430936722292,-0.01550866130092559,-0.04354126815638598
11.73,-0.00714010328863034,0.15365174501975792,-0.0063078453129304145,-0.015386000367296074,-0.04462693714025523
11.74,-0.005606908581487229,0.15298819858668083,-0.006461026624218953,-0.01526195420253357,-0.04570389857935808
11.75,-0.004080426179880913,0.15230927575493788,-0.006612961121573117,-0.01513654241645618,-0.04677205301077203
11.76,-0.0025608092058169987,0.15161510483200777,-0.006763635243188613,-0.015009782855631901,-0.047831333113844576
11.77,-0.0010482094874894056,0.15090581627400707,-0.006913035619441232,-0.014881696124171106,-0.048881605027253805
11.78,0.00045722245667818547,0.15018154158018668,-0.007061149082360213,-0.014752301964040905,-0.04992279055715643
11.790000000000001,0.0019553374282900698,0.14944241325815305,-0.007207962656752453,-0.014621619203516562,-0.050954813634870644
11.8,0.003445987558724808,0.14868856475634964,-0.007353463550250769,-0.014489665593458148,-0.05197760193563161
11.81,0.0049290263223013995,0.14792013121563066,-0.007497639155361354,-0.01435646037178626,-0.05299104591087539
11.82,0.006404308553542095,0.1471372495371088,-0.0076404770657734844,-0.014222024552547105,-0.053995032996880854
11.83,0.007871690457247022,0.14634005687651822,-0.007781965069359542,-0.014086375973135829,-0.05498952630861764
11.84,0.009331029620061137,0.14552869244835165,-0.007922091146784632,-0.013949535369411554,-0.055974399121022866
11.85,0.010782185023418555,0.14470329599723597,-0.008060843475338048,-0.013811521345358188,-0.05694960153150469
11.86,0.012225017059730203,0.1438640099752926,-0.008198210444220333,-0.013672357695408727,-0.057914975154689574
11.870000000000001,0.013659387543623759,0.14301097637513496,-0.008334180654026026,-0.013532062920065853,-0.05887052039104618
11.88,0.015085159714605365,0.1421443381810394,-0.008468742888315856,-0.013390655126026484,-0.059816165458886905
11.89,0.016502198251806665,0.14126424033510943,-0.008601886126080437,-0.013248155307482558,-0.060751790632038505
11.9,0.017910369284430853,0.1403708279108223,-0.008733599540502075,-0.01310458132340171,-0.06167736790097422
11.91,0.01930954040441841,0.139464248383473,-0.008863872505751469,-0.012959955527829135,-0.06259275610513149
11.92,0.02069958067630799,0.13854464879870704,-0.008992694595089187,-0.012814295399891363,-0.06349795606873093
11.93,0.022080360653419437,0.13761217986854418,-0.00912005560069591,-0.012667627261183827,-0.06439276419534445
11.94,0.023451752384159873,0.13666698989977727,-0.009245945521287326,-0.012519966112883493,-0.06527728092811169
11.950000000000001,0.024813629416271417,0.13570923045384034,-0.009370354543540698,-0.012371334560466386,-0.06615132406308416
11.96,0.02616586680907497,0.13473905228634436,-0.009493273050795283,-0.012221749345869195,-0.0670149148251033
11.97,0.02750834115184978,0.13375661063482883,-0.00961469165285235,-0.012071239036830371,-0.06786781042768719
11.98,0.02884093056302947,0.1327620560938922,-0.00973460115255543,-0.011919813688812073,-0.06871022480494449
11.99,0.030163514703544222,0.13175554656960545,-0.009852992560165964,-0.01176750474574615,-0.06954177447549165
12.0,0.0314759747890419,0.13073723510086643,-0.009969857104678818,-0.011614324527095973,-0.07036268539681201
12.01,0.03277819358162056,0.1297072779398792,-0.010085186177542034,-0.011460293216424212,-0.0711727798166788
12.02,0.034070055419723085,0.12866583410493318,-0.01019897140414274,-0.011305437435834932,-0.07197190273507592
12.030000000000001,0.03535144622364105,0.12761306094895258,-0.010311204634737007,-0.011149775554182837,-0.07276012120722886
12.040000000000001,0.03662225349264336,0.12654911691571,-0.010421877908190994,-0.01099332693902446,-0.07353736486240386
12.05,0.03788236631457555,0.12547416127803537,-0.010530983457916816,-0.010836111146842173,-0.07430357679679161
12.06,0.039131675380110385,0.12438835532996051,-0.010638513733951738,-0.010678151962714917,-0.07505864089309344
12.07,0.04037007299011293,0.1232918598173277,-0.010744461402788749,-0.010519468909232416,-0.07580256994768148
12.08,0.04159745305537307,0.12218483598051608,-0.010848819322467567,-0.010360080787771394,-0.0765353250126457
12.09,0.04281371111179406,0.12106744760325167,-0.010951580569822844,-0.010200012572636573,-0.07725676508574841
12.1,0.0440187443279532,0.1199398574380628,-0.011052738443015941,-0.010039283571763001,-0.0779669283512151
12.11,0.04521245150019245,0.11880222828655465,-0.011152286423214872,-0.00987791109251638,-0.07866579936771745
12.120000000000001,0.04639473307024206,0.11765472642621846,-0.011250218211998352,-0.009715921926487488,-0.079353191721729
12.13,0.04756549112683641,0.11649751498173326,-0.011346527716110147,-0.009553330330764684,-0.08002925090446239
12.14,0.04872462941217716,0.11533076152323017,-0.011441209049045383,-0.009390163414304094,-0.08069374283730146
12.15,0.049872053328404935,0.11415463046973694,-0.011534256533341341,-0.009226435892545974,-0.08134681373789077
12.16,0.051007669937374454,0.11296928934628547,-0.011625664681225573,-0.009062171002576823,-0.08198829730927115
12.17,0.0521313879812924,0.11177490669981223,-0.011715428245441169,-0.008897393628775618,-0.08261813189788819
12.18,0.05324311787842183,0.11057164919601947,-0.011803542187729901,-0.00873212070245924,-0.08323640147178535
12.19,0.05434277172140377,0.10935968504602743,-0.011890001656725107,-0.008566372684887762,-0.08384301902680757
12.200000000000001,0.05543026328694239,0.10813918285267031,-0.011974802004341902,-0.008400169786673203,-0.0844379556360757
12.21,0.05650550804047342,0.10691031176075988,-0.01205793878610669,-0.008233532535004865,-0.08502117525740627
12.22,0.05756842314829459,0.10567324279938294,-0.012139407787031,-0.008066486317231078,-0.08559257514729257
12.23,0.05861892747537782,0.10442814467565747,-0.01221920500049915,-0.007899047436475296,-0.08615226333915349
12.24,0.05965694158692171,0.10317518872910991,-0.012297326620307714,-0.00773123968735862,-0.08670010050713184
12.25,0.060682387750010634,0.10191454399863759,-0.012373769033716338,-0.007563077982648684,-0.08723619440524932
12.26,0.06169518994319941,0.10064638374082645,-0.012448528841555218,-0.007394590139981948,-0.08776032721578242
12.27,0.0626952738606234,0.0993708778166148,-0.01252160286077934,-0.007225791583188018,-0.08827266227408415
